CIP6 ID,CIP6,Year,Completions
521099,Other Human Resources Management & Services,2020,948.0
521099,Other Human Resources Management & Services,2021,805.0
521099,Other Human Resources Management & Services,2022,703.0
521099,Other Human Resources Management & Services,2023,627.0
521099,Other Human Resources Management & Services,2024,570.0
521101,"International Business, Trade, & Commerce",2012,2970.0
521101,"International Business, Trade, & Commerce",2013,2486.0
521101,"International Business, Trade, & Commerce",2014,2542.0
521101,"International Business, Trade, & Commerce",2015,2126.0
521101,"International Business, Trade, & Commerce",2016,2004.0
521101,"International Business, Trade, & Commerce",2017,1927.0
521101,"International Business, Trade, & Commerce",2018,2044.0
521101,"International Business, Trade, & Commerce",2019,2170.0
521101,"International Business, Trade, & Commerce",2020,2219.0
521101,"International Business, Trade, & Commerce",2021,1723.0
521101,"International Business, Trade, & Commerce",2022,1432.0
521101,"International Business, Trade, & Commerce",2023,1479.0
521101,"International Business, Trade, & Commerce",2024,1249.0
521201,General Management Information Systems,2012,2165.0
521201,General Management Information Systems,2013,2709.0
521201,General Management Information Systems,2014,2996.0
521201,General Management Information Systems,2015,2636.0
521201,General Management Information Systems,2016,2348.0
521201,General Management Information Systems,2017,2214.0
521201,General Management Information Systems,2018,1847.0
521201,General Management Information Systems,2019,1756.0
521201,General Management Information Systems,2020,1679.0
521201,General Management Information Systems,2021,1507.0
521201,General Management Information Systems,2022,1205.0
521201,General Management Information Systems,2023,1209.0
521201,General Management Information Systems,2024,1162.0
521206,Information Resources Management,2012,444.0
521206,Information Resources Management,2013,545.0
521206,Information Resources Management,2014,632.0
521206,Information Resources Management,2015,835.0
521206,Information Resources Management,2016,1382.0
521206,Information Resources Management,2017,1287.0
521206,Information Resources Management,2018,671.0
521206,Information Resources Management,2019,703.0
521206,Information Resources Management,2020,798.0
521206,Information Resources Management,2021,791.0
521206,Information Resources Management,2022,688.0
521206,Information Resources Management,2023,750.0
521206,Information Resources Management,2024,916.0
521207,Knowledge Management,2012,60.0
521207,Knowledge Management,2013,85.0
521207,Knowledge Management,2014,53.0
521207,Knowledge Management,2015,73.0
521207,Knowledge Management,2016,87.0
521207,Knowledge Management,2017,232.0
521207,Knowledge Management,2018,201.0
521207,Knowledge Management,2019,163.0
521207,Knowledge Management,2020,64.0
521207,Knowledge Management,2021,66.0
521207,Knowledge Management,2022,53.0
521207,Knowledge Management,2023,62.0
521207,Knowledge Management,2024,59.0
521299,Other Management Information Systems & Services,2012,130.0
521299,Other Management Information Systems & Services,2013,168.0
521299,Other Management Information Systems & Services,2014,19.0
521299,Other Management Information Systems & Services,2015,142.0
521299,Other Management Information Systems & Services,2016,160.0
521299,Other Management Information Systems & Services,2017,216.0
521299,Other Management Information Systems & Services,2018,164.0
521299,Other Management Information Systems & Services,2019,155.0
521299,Other Management Information Systems & Services,2020,127.0
521299,Other Management Information Systems & Services,2021,17.0
521299,Other Management Information Systems & Services,2022,14.0
521299,Other Management Information Systems & Services,2023,42.0
521299,Other Management Information Systems & Services,2024,27.0
521301,Management Science,2012,1252.0
521301,Management Science,2013,1611.0
521301,Management Science,2014,1666.0
521301,Management Science,2015,2523.0
521301,Management Science,2016,2840.0
521301,Management Science,2017,3581.0
521301,Management Science,2018,4730.0
521301,Management Science,2019,5254.0
521301,Management Science,2020,12047.0
521301,Management Science,2021,15708.0
521301,Management Science,2022,17084.0
521301,Management Science,2023,21994.0
521301,Management Science,2024,23761.0
521302,Business Statistics,2012,66.0
521302,Business Statistics,2013,41.0
521302,Business Statistics,2014,119.0
521302,Business Statistics,2015,236.0
521302,Business Statistics,2016,511.0
521302,Business Statistics,2017,728.0
521302,Business Statistics,2018,1159.0
521302,Business Statistics,2019,1809.0
521302,Business Statistics,2020,1961.0
521302,Business Statistics,2021,2958.0
521302,Business Statistics,2022,3143.0
521302,Business Statistics,2023,3554.0
521302,Business Statistics,2024,3993.0
521304,Actuarial Science,2012,355.0
521304,Actuarial Science,2013,330.0
521304,Actuarial Science,2014,378.0
521304,Actuarial Science,2015,409.0
521304,Actuarial Science,2016,444.0
521304,Actuarial Science,2017,475.0
521304,Actuarial Science,2018,550.0
521304,Actuarial Science,2019,432.0
521304,Actuarial Science,2020,435.0
521304,Actuarial Science,2021,429.0
521304,Actuarial Science,2022,361.0
521304,Actuarial Science,2023,278.0
521304,Actuarial Science,2024,232.0
521399,Other Management Sciences & Quantitative Methods,2012,226.0
521399,Other Management Sciences & Quantitative Methods,2013,218.0
521399,Other Management Sciences & Quantitative Methods,2014,613.0
521399,Other Management Sciences & Quantitative Methods,2015,704.0
521399,Other Management Sciences & Quantitative Methods,2016,1171.0
521399,Other Management Sciences & Quantitative Methods,2017,1682.0
521399,Other Management Sciences & Quantitative Methods,2018,2917.0
521399,Other Management Sciences & Quantitative Methods,2019,5088.0
521399,Other Management Sciences & Quantitative Methods,2020,8648.0
521399,Other Management Sciences & Quantitative Methods,2021,10204.0
521399,Other Management Sciences & Quantitative Methods,2022,13189.0
521399,Other Management Sciences & Quantitative Methods,2023,15331.0
521399,Other Management Sciences & Quantitative Methods,2024,16905.0
521401,General Marketing & Marketing Management,2012,1952.0
521401,General Marketing & Marketing Management,2013,2329.0
521401,General Marketing & Marketing Management,2014,2561.0
521401,General Marketing & Marketing Management,2015,2516.0
521401,General Marketing & Marketing Management,2016,2308.0
521401,General Marketing & Marketing Management,2017,2467.0
521401,General Marketing & Marketing Management,2018,2182.0
521401,General Marketing & Marketing Management,2019,2129.0
521401,General Marketing & Marketing Management,2020,2267.0
521401,General Marketing & Marketing Management,2021,2560.0
521401,General Marketing & Marketing Management,2022,2468.0
521401,General Marketing & Marketing Management,2023,2226.0
521401,General Marketing & Marketing Management,2024,1929.0
521402,Marketing Research,2012,107.0
521402,Marketing Research,2013,96.0
521402,Marketing Research,2014,117.0
521402,Marketing Research,2015,96.0
521402,Marketing Research,2016,96.0
521402,Marketing Research,2017,174.0
521402,Marketing Research,2018,140.0
521402,Marketing Research,2019,129.0
521402,Marketing Research,2020,177.0
521402,Marketing Research,2021,138.0
521402,Marketing Research,2022,193.0
521402,Marketing Research,2023,132.0
521402,Marketing Research,2024,66.0
521403,International Marketing,2012,104.0
521403,International Marketing,2013,100.0
521403,International Marketing,2014,118.0
521403,International Marketing,2015,111.0
521403,International Marketing,2016,363.0
521403,International Marketing,2017,382.0
521403,International Marketing,2018,504.0
521403,International Marketing,2019,319.0
521403,International Marketing,2020,305.0
521403,International Marketing,2021,295.0
521403,International Marketing,2022,239.0
521403,International Marketing,2023,243.0
521403,International Marketing,2024,288.0
521404,Digital Marketing,2020,0.0
521404,Digital Marketing,2021,11.0
521404,Digital Marketing,2022,89.0
521404,Digital Marketing,2023,145.0
521404,Digital Marketing,2024,357.0
521499,Other Marketing,2012,168.0
521499,Other Marketing,2013,193.0
521499,Other Marketing,2014,223.0
521499,Other Marketing,2015,224.0
521499,Other Marketing,2016,260.0
521499,Other Marketing,2017,228.0
521499,Other Marketing,2018,330.0
521499,Other Marketing,2019,362.0
521499,Other Marketing,2020,326.0
521499,Other Marketing,2021,297.0
521499,Other Marketing,2022,357.0
521499,Other Marketing,2023,321.0
521499,Other Marketing,2024,299.0
521501,Real Estate,2012,786.0
521501,Real Estate,2013,740.0
521501,Real Estate,2014,797.0
521501,Real Estate,2015,866.0
521501,Real Estate,2016,924.0
521501,Real Estate,2017,1011.0
521501,Real Estate,2018,1074.0
521501,Real Estate,2019,1121.0
521501,Real Estate,2020,1084.0
521501,Real Estate,2021,1106.0
521501,Real Estate,2022,1140.0
521501,Real Estate,2023,1130.0
521501,Real Estate,2024,1079.0
521601,Taxation,2012,1856.0
521601,Taxation,2013,1852.0
521601,Taxation,2014,1837.0
521601,Taxation,2015,1639.0
521601,Taxation,2016,1627.0
521601,Taxation,2017,1598.0
521601,Taxation,2018,1659.0
521601,Taxation,2019,1553.0
521601,Taxation,2020,1415.0
521601,Taxation,2021,1297.0
521601,Taxation,2022,1083.0
521601,Taxation,2023,968.0
521601,Taxation,2024,850.0
521701,Insurance,2012,110.0
521701,Insurance,2013,84.0
521701,Insurance,2014,94.0
521701,Insurance,2015,86.0
521701,Insurance,2016,152.0
521701,Insurance,2017,114.0
521701,Insurance,2018,115.0
521701,Insurance,2019,116.0
521701,Insurance,2020,84.0
521701,Insurance,2021,90.0
521701,Insurance,2022,92.0
521701,Insurance,2023,85.0
521701,Insurance,2024,48.0
521801,"General Sales, Distribution, & Marketing Operations",2012,211.0
521801,"General Sales, Distribution, & Marketing Operations",2013,230.0
521801,"General Sales, Distribution, & Marketing Operations",2014,352.0
521801,"General Sales, Distribution, & Marketing Operations",2015,324.0
521801,"General Sales, Distribution, & Marketing Operations",2016,466.0
521801,"General Sales, Distribution, & Marketing Operations",2017,435.0
521801,"General Sales, Distribution, & Marketing Operations",2018,557.0
521801,"General Sales, Distribution, & Marketing Operations",2019,574.0
521801,"General Sales, Distribution, & Marketing Operations",2020,549.0
521801,"General Sales, Distribution, & Marketing Operations",2021,469.0
521801,"General Sales, Distribution, & Marketing Operations",2022,473.0
521801,"General Sales, Distribution, & Marketing Operations",2023,609.0
521801,"General Sales, Distribution, & Marketing Operations",2024,503.0
521802,Merchandising & Buying Operations,2012,27.0
521802,Merchandising & Buying Operations,2013,18.0
521802,Merchandising & Buying Operations,2014,23.0
521802,Merchandising & Buying Operations,2015,18.0
521802,Merchandising & Buying Operations,2016,9.0
521802,Merchandising & Buying Operations,2017,10.0
